id_grid,cellCentroidLatitude__,cellCentroidLongitude__,x2_3_7_8TCDD,Oxamyl100G_kg_kg_hectare_,Glyphosate360G_L_L_hectare_,ChromeEtCompos_s_exprim_sEnTantQueCr_,Compos_sOrganiquesVolatilsNonM_thaniques_COVNM_,HydrocarburesAromatiquesPolycycliques_HAP_,MercureEtCompos_s_exprim_sEnTantQueHg_,Particules_PM10_,ZincEtCompos_s_exprim_sEnTantQueZn_,impact_x2_3_7_8TCDD,impact_Oxamyl100G_kg_kg_hectare_,impact_Glyphosate360G_L_L_hectare_,impact_ChromeEtCompos_s_exprim_sEnTantQueCr_,impact_Compos_sOrganiquesVolatilsNonM_thaniques_COVNM_,impact_HydrocarburesAromatiquesPolycycliques_HAP_,impact_MercureEtCompos_s_exprim_sEnTantQueHg_,impact_Particules_PM10_,impact_ZincEtCompos_s_exprim_sEnTantQueZn_,impact
2391,-4.295,26.535,4.86764597457165e-05,7.88350713052184,23.3531737678668,1.5974561461517e-10,6.42811634863423e-09,7.84437550073822e-09,1.11228294941343e-10,5.15265076315772e-09,3.7524165390437e-11,4.17961104184563e-09,3.63272008574446e-11,1.02753964578614e-11,1.75720176076687e-18,6.42811634863423e-17,6.27550040059058e-16,2.10176986121162e-15,2.2671663357894e-15,1.26081195711868e-18,0
2392,-4.295,26.385,4.54020945047819e-05,8.05014161969713,19.3685458069789,6.1857046465444e-11,2.42629427213908e-09,3.04092784041216e-09,4.31184380065531e-11,1.99746164065357e-09,1.41635065226463e-11,1.48828419980732e-08,1.20558920896584e-10,2.76970205039799e-11,2.21138941113962e-18,7.88545638445201e-17,7.90641238507161e-16,2.64798951485844e-15,2.85637014613461e-15,1.54665491227298e-18,0
2393,-4.295,26.235,3.77184305125887e-05,7.67669316096936,15.7821107339376,2.12826810044334e-11,8.10560843930373e-10,1.04758507229346e-09,1.48540953178796e-11,6.88115965600771e-10,4.7316535283342e-12,3.87103226554606e-09,2.65306515643101e-11,5.20809654219941e-12,1.75582118286576e-19,6.0792063294778e-18,6.28551043376075e-17,2.10512238844989e-16,2.27078268648255e-16,1.19237668914022e-19,0
2394,-4.295,26.085,3.21106998969217e-05,6.94841114776548,12.7724633810117,6.71671320159707e-12,2.46421684006469e-10,3.31122731293602e-10,4.69511139728609e-12,2.17501035479278e-10,1.43848798770945e-12,3.07494216542057e-07,1.42277769789668e-09,2.4963052073392e-10,3.2828076152319e-18,1.09472833119874e-16,1.17681018701746e-15,3.94133379898652e-15,4.25149274051346e-15,2.14720224949415e-18,0
2395,-4.295,25.935,2.88097327070894e-05,6.01147651564556,10.2947338159754,1.95595524017235e-12,6.7958708342697e-11,9.66317654528902e-11,1.37017746122496e-12,6.34734708912462e-11,3.96709350318638e-13,3.35121801574509e-08,9.00278722983079e-11,1.47214693568448e-11,6.99253998361615e-20,2.20865802113765e-18,2.51242590177515e-17,8.41453382487472e-17,9.07670633744821e-17,4.33206610547953e-20,0
2396,-4.295,25.785,2.60238726122649e-05,4.91358739643043,8.30010589732813,6.01266027521915e-13,1.91131757538518e-11,2.98014109602407e-11,4.22565203264668e-13,1.95753330412357e-11,1.11573274412674e-13,1.17157505558108e-08,1.69813580420636e-11,2.73903494611828e-12,4.9604447270558e-21,1.43348818153888e-19,1.78808465761444e-18,5.98859406066687e-18,6.45985990360779e-18,2.8116465151994e-21,0
2397,-4.295,25.635,2.42808669877832e-05,3.7497256790655,6.64969382307226,2.43480007494269e-13,6.8191417228693e-12,1.21179513399007e-11,1.71824903791573e-13,7.95978866814463e-12,3.98067802021546e-14,2.37365963785028e-08,1.72787359291338e-11,2.9258652821518e-12,2.67828008243696e-21,6.8191417228693e-20,9.69436107192057e-19,3.24680338204557e-18,3.50230701398364e-18,1.33750781479239e-21,0
2398,-4.295,25.485,2.52489943467868e-05,2.67774464738724,5.22318127101347,1.3493462172521e-13,3.44371109092482e-12,6.73388540149587e-12,9.54822460332629e-14,4.42321504749091e-12,2.0102684290688e-14,5.12142388695755e-08,1.85085710027406e-11,3.44729963886889e-12,2.22642125846597e-21,5.16556663638722e-20,8.08066248179505e-19,2.7063487815668e-18,2.919321931344e-18,1.01317528825068e-21,0
2399,-4.295,25.335,2.80849312676331e-05,1.81887791027285,4.00278836994412,7.9956816215055e-14,1.94773661141949e-12,3.99527278485873e-12,5.66504471443988e-14,2.62433196396428e-12,1.13699243377928e-14,6.53643247528949e-08,1.2572084115806e-11,2.64184032416312e-12,1.31928746754841e-21,2.92160491712924e-20,4.79432734183047e-19,1.60570027386084e-18,1.73205909621642e-18,5.73044186624759e-22,0
2400,-4.295,25.185,2.88150004992187e-05,1.20354413782952,2.92648736766342,4.28498031379511e-14,1.01465429641328e-12,2.1426976947748e-12,3.03821013083984e-14,1.40745084311156e-12,5.92305065036445e-15,7.14595957565978e-08,8.31889708067761e-12,1.93148166265786e-12,7.07021751776193e-22,1.52198144461993e-20,2.57123723372976e-19,8.61150279485244e-19,9.28917556453627e-19,2.98521752778368e-22,0
2401,-4.295,25.035,2.47431237660597e-05,0.862126157690992,2.0595407351169,1.95187441134333e-14,4.52437380216777e-13,9.76561458596903e-13,1.38470252902787e-14,6.41463446572159e-13,2.64110597306473e-15,3.15946674763604e-08,2.97950800098007e-12,6.79648442588576e-13,1.61029638935825e-22,3.39328035162582e-21,5.85936875158142e-20,1.96240042413829e-19,2.11682937368813e-19,6.65558705212311e-23,0
2402,-4.295,24.885,1.81277459372863e-05,0.652483841179471,1.37710730278163,7.36721293122734e-15,1.674776518629e-13,3.68775042348228e-13,5.22899741011313e-15,2.42233305023491e-13,9.77651816645785e-16,2.33214184913411e-08,2.25498415511625e-12,4.54445409917939e-13,6.07795066826256e-23,1.25608238897175e-21,2.21265025408937e-20,7.41053512961232e-20,7.99369906577519e-20,2.46368257794738e-23,0
2403,-4.295,24.735,1.23351407754923e-05,0.371701286146735,0.771237847431805,2.12293184131004e-15,4.71605410444298e-14,1.06325732001673e-13,1.50763179016906e-15,6.98410426795817e-14,2.75299946485411e-16,1.58589707022687e-08,1.28459964492312e-12,2.54508489652496e-13,1.75141876908079e-23,3.53704057833224e-22,6.37954392010038e-21,2.13661577302759e-20,2.3047544084262e-20,6.93755865143237e-24,0
2404,-4.295,24.585,7.8454705758536e-06,0.14175846463863,0.322770086027853,3.94414763431428e-16,8.45344380785568e-15,1.97707703495601e-14,2.80337048558101e-16,1.2986613774454e-14,4.93470296863683e-17,6.6873878908549e-09,3.26611502527403e-13,7.10094189261277e-14,2.16928119887285e-24,4.22672190392784e-23,7.90830813982403e-22,2.64862443477694e-21,2.85705503037989e-21,8.29030098730988e-25,0
2405,-4.295,24.435,4.41286782560229e-06,0.051140664170848,0.109605891108032,4.35285890766923e-17,8.67003006437856e-16,2.18553244497615e-15,3.09894710383005e-17,1.43558724584927e-15,5.06113527669878e-18,3.74519843330156e-09,1.17828090249634e-13,2.41132960437671e-14,2.39407239921808e-25,4.33501503218928e-24,8.74212977990458e-23,2.92788522369863e-22,3.1582919408684e-22,8.50270726485396e-26,0
2406,-4.295,24.285,2.2686083907246e-06,0.0207126646369233,0.0353290709353788,6.31236753464606e-18,1.17886277526615e-16,3.17364458049545e-16,4.50002776390705e-18,2.08463786162994e-16,6.88161852407187e-19,1.81894730703055e-08,4.53358803572976e-13,7.38377582549418e-14,3.29821203685257e-25,5.5995981825142e-24,1.20598494058827e-22,4.03904491977241e-22,4.35689313080658e-22,1.09830631644187e-25,0
2407,-4.295,24.135,1.09718866389014e-06,0.00697921826094687,0.00854354047301215,9.50567674760477e-19,1.70159383008939e-17,4.78313146207067e-17,6.78217860626823e-19,3.14184423935376e-17,9.93306416845628e-20,8.78958968931612e-09,1.52761129295605e-13,1.78559995885954e-14,4.96671610062349e-26,8.08257069292459e-25,1.81758995558686e-23,6.08741222984212e-23,6.56645446024936e-23,1.58531704128562e-26,0
2408,-4.295,23.985,3.22515528337249e-07,0.00328594375597903,0.00168228291993707,1.14434151078201e-19,1.9756232207025e-18,5.76213206366388e-18,8.17033968615935e-20,3.78490985961332e-18,1.15327124257612e-20,1.76138522446783e-09,4.9210293689542e-14,2.40566457551002e-15,4.09102090104569e-27,6.42077546728311e-26,1.49815433655261e-24,5.01756900806418e-24,5.41242109924705e-24,1.25937219689312e-27,0
2409,-4.295,23.835,8.16238295072961e-08,0.00206079164628739,0.000370307083748598,9.31543417336608e-21,1.54596707278314e-19,4.69400667592185e-19,6.65580528312208e-21,3.0833017974063e-19,9.0245924232674e-22,0,0,0,0,0,0,0,0,0,0
2410,-4.295,23.685,1.6930522775335e-08,0.00132646079215683,0.000161116289093064,3.72387872039126e-22,5.87960294084215e-21,1.87807808819302e-20,2.66299622572566e-22,1.23363300156741e-20,3.43222196255731e-23,0,0,0,0,0,0,0,0,0,0
2411,-4.295,23.535,2.83664865552111e-09,0.00102085397424341,0.00013374091705231,6.39142952852011e-24,9.18599450516744e-23,3.22833155029754e-22,4.57757043643749e-24,2.12055950467967e-22,5.36233034871578e-25,0,0,0,0,0,0,0,0,0,0
2412,-4.295,23.385,5.84050947472369e-10,0.000794603462140999,0.000113470452329163,6.25990297727885e-26,7.54421302988727e-25,3.16978718829382e-24,4.49455822515961e-26,2.08210409780519e-24,4.40393969285729e-27,0,0,0,0,0,0,0,0,0,0
2413,-4.295,23.235,1.98234510082783e-10,0.000448445057074593,6.66310050836173e-05,3.72026900098975e-27,4.19192929951934e-26,1.88539268006645e-25,2.67336785546465e-27,1.238437659044e-25,2.44704177975845e-28,0,0,0,0,0,0,0,0,0,0
2414,-4.295,23.085,5.71445203022281e-11,0.000149209542150711,2.25581186179828e-05,2.48325232291887e-28,2.69701619798578e-27,1.25903471809705e-26,1.78523178744708e-28,8.27008625534858e-27,1.57438519577305e-29,0,0,0,0,0,0,0,0,0,0
2415,-4.295,22.935,1.18831205829883e-11,3.21680756194672e-05,4.91525288516902e-06,1.16942797947217e-29,1.24513264042749e-28,5.93047705531165e-28,8.40904226205125e-30,3.89548882789524e-28,7.26847106314603e-31,0,0,0,0,0,0,0,0,0,0
2416,-4.295,22.785,1.82967815338988e-12,4.76896316496314e-06,7.33404641293235e-07,3.66558766958161e-31,3.84051319754343e-30,1.8592547303818e-29,2.63630589206919e-31,1.22126870450105e-29,2.24190246592112e-32,0,0,0,0,0,0,0,0,0,0
2417,-4.295,22.635,1.76171189423717e-13,4.18351325557749e-07,6.46072697701463e-08,8.47861166938069e-33,8.78762774369979e-32,4.30102983703131e-31,6.09858892170337e-33,2.82517131797909e-31,5.12978434315106e-34,0,0,0,0,0,0,0,0,0,0
2418,-4.295,22.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,-4.145,31.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,-4.145,31.485,2.66507443856621e-06,5.54301692421082,5.01823517938084,1.44469358161609e-23,7.50385871462431e-22,7.00241689400706e-22,9.92898531585545e-24,4.59960244757004e-22,4.38038247371318e-24,0,0,0,0,0,0,0,0,0,0
2421,-4.145,31.335,3.39099459806589e-06,7.04126058120525,6.53261591683395,3.08539965771516e-23,1.60816542674831e-21,1.49518722941324e-21,2.1200811476969e-23,9.8212759167059e-22,9.38767618483645e-24,0,0,0,0,0,0,0,0,0,0
2422,-4.145,31.185,4.34663692699326e-06,8.81404750720646,8.46911389412711,8.44526284991935e-23,4.44490877805589e-21,4.0902412537807e-21,5.79970401103254e-23,2.68671288311082e-21,2.59471831977353e-23,0,0,0,0,0,0,0,0,0,0
2423,-4.145,31.035,5.6947139508612e-06,11.1457434337451,11.2565917725615,4.15437580240818e-22,2.20671999471201e-20,2.01096626441163e-20,2.85142327459997e-22,1.32092183195843e-20,1.28817415292677e-22,0,0,0,0,0,0,0,0,0,0
2424,-4.145,30.885,7.50097970115547e-06,14.1596054491222,15.2718058481355,2.49094504917563e-21,1.32743204496954e-19,1.20553318832725e-19,1.7093699940833e-21,7.91865649759088e-20,7.74889258253487e-22,0,0,0,0,0,0,0,0,0,0
2425,-4.145,30.735,9.76537650010952e-06,17.8876840115744,20.8320902048109,1.51474897998566e-20,8.08012428212127e-19,7.33043944702234e-19,1.03941005984011e-20,4.81506710220929e-19,4.71677737350893e-21,0,0,0,0,0,0,0,0,0,0
2426,-4.145,30.585,1.24789741099126e-05,22.0348706046441,28.4426419674428,1.03478495369758e-19,5.52089056838849e-18,5.00765681488e-18,7.10054138940802e-20,3.28932579864326e-18,3.22282313348861e-20,0,0,0,0,0,0,0,0,0,0
2427,-4.145,30.435,1.51661016792009e-05,24.7780703597458,39.015561432976,7.10945816200162e-19,3.79284207415412e-17,3.44050979539572e-17,4.87842579992304e-19,2.25993075181435e-17,2.21407378790003e-19,0,0,0,0,0,0,0,0,0,0
2428,-4.145,30.285,1.84717070042956e-05,25.2795150693167,63.5912520043694,4.6883411495396e-18,2.5016995185799e-16,2.26882109471091e-16,3.21704515379073e-18,1.49029616749355e-16,1.46036855286233e-18,0,0,0,0,0,0,0,0,0,0
2429,-4.145,30.135,3.1009589572417e-05,33.3029160298777,160.697951133471,4.02653065937642e-17,2.15194325362334e-15,1.94836835740997e-15,2.76266339228638e-17,1.27980381647667e-15,1.25619811336587e-17,0,0,0,0,0,0,0,0,0,0
2430,-4.145,29.985,5.80217387612388e-05,60.9722324049843,359.514189573435,2.57809099736031e-16,1.38818586013299e-14,1.24693149524291e-14,1.76807018113138e-16,8.19058511409113e-15,8.10354285525678e-17,0,0,0,0,0,0,0,0,0,0
2431,-4.145,29.835,8.985897664801e-05,95.4881647335521,640.239951153547,1.38390636824593e-15,7.58556702287055e-14,6.68619609444611e-14,9.48060417503879e-16,4.39188988408672e-14,4.42807903802299e-16,0,0,0,0,0,0,0,0,0,0
2432,-4.145,29.685,0.000127021898973692,141.49114115273,1004.49285071538,8.58594126355869e-15,4.80315417408021e-13,4.14293958358898e-13,5.87442691753134e-15,2.72132826954639e-13,2.80384395307474e-15,0,0,0,0,0,0,0,0,0,0
2433,-4.145,29.535,0.000159193318197336,201.816130375033,1300.14187001842,5.5933972566553e-14,3.17657609261999e-12,2.69637887295745e-12,3.82329510522148e-14,1.77114145749385e-12,1.85432806922535e-14,0,0,0,0,0,0,0,0,0,0
2434,-4.145,29.385,0.000167633139955622,261.398064023578,1392.39752665755,3.37103177648707e-13,1.93360084704305e-11,1.62401558554235e-11,2.30275162785162e-13,1.06674969160226e-11,1.12874056310477e-13,0,0,0,0,0,0,0,0,0,0
2435,-4.145,29.235,0.00113117775395479,284.456934424035,1519.5711861844,1.72392389116423e-12,9.95293173166699e-11,8.30160116077724e-11,1.17711466299571e-12,5.45298367632762e-11,5.81002932107791e-13,9.92416731898643e-05,3.96833154735377e-07,2.02094899298044e-07,5.73867420313052e-18,3.01001537894939e-16,2.00848938483845e-15,6.7267662913696e-15,7.25612178857888e-15,5.90384967455468e-18,0
2436,-4.145,29.085,0.00267221567103557,244.538070466949,1894.48524225026,7.04565841949312e-12,4.08365232473686e-10,3.39199192884167e-10,4.80963052653906e-12,2.22806134141922e-10,2.38383425084387e-12,1.93413451932576e-06,1.69024714306755e-09,1.25036025988517e-09,1.16253363921636e-19,6.12547848710529e-18,4.07039031461001e-17,1.36324167644223e-16,1.47052048533668e-16,1.20145246242531e-19,0
2437,-4.145,28.935,0.00273115787838015,151.846182141724,1962.40810785815,2.35964531134486e-11,1.36937201351933e-09,1.13591053372131e-09,1.61064946291572e-11,7.46133363695709e-10,7.99371652940594e-12,5.27564242110745e-06,2.97375563106352e-09,3.66970316169474e-09,1.10313418305372e-18,5.81983105745717e-17,3.86209581465247e-16,1.29348037067836e-15,1.39526939011098e-15,1.14150272039917e-18,0
2438,-4.145,28.785,0.0024041155978291,79.3474727363868,1966.0043527438,6.27055933323708e-11,3.62626019070492e-09,3.01927833030079e-09,4.28114616136235e-11,1.98324095925111e-09,2.11683135110846e-11,4.04002837178057e-06,1.37112432888476e-09,3.24390718202727e-09,2.5866057249603e-18,1.35984757151434e-16,9.05783499090239e-16,3.03362016994136e-15,3.27234758276433e-15,2.66720750239666e-18,0
2439,-4.145,28.635,0.00193969180680098,40.5793872494136,1665.33155827994,1.48171226024357e-10,8.48696160809226e-09,7.13889509928091e-09,1.01225027994058e-10,4.68924942182472e-09,4.95426844741921e-11,3.16623521441466e-06,7.01211811669867e-10,2.7477970711619e-09,6.11206307350473e-18,3.1826106030346e-16,2.14166852978427e-15,7.17280548365892e-15,7.73726154601078e-15,6.2423782437482e-18,0
2440,-4.145,28.485,0.00136924367165207,19.2634350945063,1108.24427261386,3.15030765519176e-10,1.7793661262088e-08,1.51918093722416e-08,2.15410271141321e-10,9.97888081062168e-09,1.03870594371024e-10,9.75554479478514e-06,6.26248123462175e-09,3.43835639164073e-08,2.44447264168041e-16,1.25489796050876e-14,8.57121884781874e-14,2.87064429897878e-13,3.09654650434401e-13,2.46135915245354e-16,0
